date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:50:06	10559/10559	---M--	200	added ('OK')	image/png	etag:%22293f-57d06abb37576%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/btn-goods-oubo.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/btn-goods-oubo.png	(from http://goblinslayer.jp/goods01/)
00:50:07	7553/7553	---M--	200	added ('OK')	image/png	etag:%221d81-5779fcc5af913%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-eizou.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-eizou.png	(from http://goblinslayer.jp/goods01/)
00:50:08	6954/6954	---M--	200	added ('OK')	image/png	etag:%221b2a-5779fcc5af913%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-audio.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-audio.png	(from http://goblinslayer.jp/goods01/)
00:50:10	11614/11614	---M--	200	added ('OK')	image/png	etag:%222d5e-5779fcc536b7c%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-txt02.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/bluray-txt02.png	(from http://goblinslayer.jp/goods01/)
00:50:11	22303/22303	---M--	200	added ('OK')	image/png	etag:%22571f-5779fcc5017ec%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-bddvd.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/subttl-bddvd.png	(from http://goblinslayer.jp/goods01/)
00:50:12	2487/2487	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:50:11%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fmusic%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedab8e.json	(from http://goblinslayer.jp/music/)
00:50:13	12557/12557	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Aug%202019%2007:50:12%20GMT	http://goblinslayer.jp/?p=147	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index2fa7.html	(from http://goblinslayer.jp/music/)
00:50:14	2696/2696	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:50:13%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fmusic%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed6e07	(from http://goblinslayer.jp/music/)
00:50:14	2684/2684	---M--	200	added ('OK')	image/png	etag:%22a7c-577d347dc73b7%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/ttl-music.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/ttl-music.png	(from http://goblinslayer.jp/music/)
00:50:38	144916/144916	---M--	200	added ('OK')	image/jpeg	etag:%2223614-578dadad40e3e%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/music-mili01.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/music-mili01.jpg	(from http://goblinslayer.jp/music/)
00:50:40	190443/190443	---M--	200	added ('OK')	image/jpeg	etag:%222e7eb-5791a3390bd93%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods-clearposter.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods-clearposter.jpg	(from http://goblinslayer.jp/goods01/)
00:50:45	22828/22828	---M--	200	added ('OK')	image/png	etag:%22592c-577d347dcb237%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/music-btn.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/music-btn.png	(from http://goblinslayer.jp/music/)
00:50:54	59226/59226	---M--	200	added ('OK')	image/png	etag:%22e75a-577d3754467ad%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/music-nowprinting.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/music-nowprinting.png	(from http://goblinslayer.jp/music/)
00:50:55	315958/315958	---M--	200	added ('OK')	image/png	etag:%224d236-57ff61b3422aa%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goblinvol01_ex.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goblinvol01_ex.png	(from http://goblinslayer.jp/goods01/)
00:50:55	2513/2513	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:50:55%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fspecial%2Ftop%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed9929.json	(from http://goblinslayer.jp/special/top/)
00:50:57	12557/12557	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Aug%202019%2007:50:56%20GMT	http://goblinslayer.jp/?p=298	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexba86.html	(from http://goblinslayer.jp/special/top/)
00:50:57	2716/2716	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:50:56%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fspecial%2Ftop%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed9801	(from http://goblinslayer.jp/special/top/)
00:50:57	330834/330834	---M--	200	added ('OK')	image/jpeg	etag:%2250c52-57d06616c5cce%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goblinvol01.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/goods/goblinvol01.jpg	(from http://goblinslayer.jp/goods01/)
00:50:57	2693/2693	---M--	200	added ('OK')	image/png	etag:%22a85-579175b052772%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/ttl-special.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/ttl-special.png	(from http://goblinslayer.jp/special/top/)
00:50:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202019%2007:50:58%20GMT	http://goblinslayer.jp/special/icon	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/special/icon	(from http://goblinslayer.jp/special/top/)
00:51:00	14916/14916	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:50:58%20GMT	http://goblinslayer.jp/special/icon/	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/special/icon/index.html	(from http://goblinslayer.jp/special/top/)
00:51:01	3251/3251	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:51:00%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F592%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed26e9.json	(from http://goblinslayer.jp/news/592/)
00:51:02	24276/24276	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:51:01%20GMT	http://goblinslayer.jp/?p=592	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index568a.html	(from http://goblinslayer.jp/news/592/)
00:51:04	3692/3692	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:51:03%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F592%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedcd79	(from http://goblinslayer.jp/news/592/)
00:51:05	172329/172329	---M--	200	added ('OK')	image/jpeg	etag:%222a129-578dadad834bd%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/music-mili02.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/music-mili02.jpg	(from http://goblinslayer.jp/music/)
00:51:23	163024/163024	---M--	200	added ('OK')	image/png	etag:%2227cd0-57ac3f5c23e4a%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/special-bnr01.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/special-bnr01.png	(from http://goblinslayer.jp/special/top/)
00:51:26	170282/170282	---M--	200	added ('OK')	image/png	etag:%222992a-57ac3f5c37ab2%22	http://goblinslayer.jp/wp-content/themes/goblinslayer/images/special-bnr02.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/themes/goblinslayer/images/special-bnr02.png	(from http://goblinslayer.jp/special/top/)
00:51:35	72718/72718	---M--	200	added ('OK')	image/jpeg	etag:%2211c0e-5899ff2b500e2%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods3.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods3.jpg	(from http://goblinslayer.jp/news/592/)
00:51:36	202152/202152	---M--	200	added ('OK')	image/jpeg	etag:%22315a8-5899ff2a82bbc%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods1.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods1.jpg	(from http://goblinslayer.jp/news/592/)
00:51:39	212359/212359	---M--	200	added ('OK')	image/jpeg	etag:%2233d87-5899ff2aef21b%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods2.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods2.jpg	(from http://goblinslayer.jp/news/592/)
00:51:51	157128/157128	---M--	200	added ('OK')	image/jpeg	etag:%22265c8-5899ff2bbcb29%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods4.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods4.jpg	(from http://goblinslayer.jp/news/592/)
00:51:57	109189/109189	---M--	200	added ('OK')	image/jpeg	etag:%221aa85-5899ff2ce3216%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods7.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods7.jpg	(from http://goblinslayer.jp/news/592/)
00:51:57	134941/134941	---M--	200	added ('OK')	image/jpeg	etag:%2220f1d-5899ff2c14580%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods5.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods5.jpg	(from http://goblinslayer.jp/news/592/)
00:51:57	134213/134213	---M--	200	added ('OK')	image/jpeg	etag:%2220c45-5899ff2c7870f%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods6.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods6.jpg	(from http://goblinslayer.jp/news/592/)
00:52:08	70178/70178	---M--	200	added ('OK')	image/jpeg	etag:%2211222-5899ff2dbbaeb%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods9.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods9.jpg	(from http://goblinslayer.jp/news/592/)
00:52:09	70933/70933	---M--	200	added ('OK')	image/jpeg	etag:%2211515-5899ff2e9e001%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods11.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods11.jpg	(from http://goblinslayer.jp/news/592/)
00:52:11	81188/81188	---M--	200	added ('OK')	image/jpeg	etag:%2213d24-5899ff2efeec8%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods12.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods12.jpg	(from http://goblinslayer.jp/news/592/)
00:52:12	131208/131208	---M--	200	added ('OK')	image/jpeg	etag:%2220088-5899ff2d59c84%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods8.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods8.jpg	(from http://goblinslayer.jp/news/592/)
00:52:19	46090/46090	---M--	200	added ('OK')	image/jpeg	etag:%22b40a-5899ff3031905%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods15.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods15.jpg	(from http://goblinslayer.jp/news/592/)
00:52:21	71572/71572	---M--	200	added ('OK')	image/jpeg	etag:%2211794-5899ff2fc1426%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods14.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods14.jpg	(from http://goblinslayer.jp/news/592/)
00:52:21	82305/82305	---M--	200	added ('OK')	image/jpeg	etag:%2214181-5899ff2f545f7%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods13.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods13.jpg	(from http://goblinslayer.jp/news/592/)
00:52:23	64724/64724	---M--	200	added ('OK')	image/jpeg	etag:%22fcd4-5899ff30b46c3%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods16.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods16.jpg	(from http://goblinslayer.jp/news/592/)
00:52:28	54811/54811	---M--	200	added ('OK')	image/jpeg	etag:%22d61b-5899ff3119022%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods17.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods17.jpg	(from http://goblinslayer.jp/news/592/)
00:52:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202019%2007:52:28%20GMT	http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news	(from http://goblinslayer.jp/news/592/)
00:52:29	3341/3341	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:52:28%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F563%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed5740.json	(from http://goblinslayer.jp/news/563/)
00:52:29	55388/55388	---M--	200	added ('OK')	image/jpeg	etag:%22d85c-5899ff316f309%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods18.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods18.jpg	(from http://goblinslayer.jp/news/592/)
00:52:31	3812/3812	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:52:30%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F563%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedeeb7	(from http://goblinslayer.jp/news/563/)
00:52:31	22155/22155	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:52:29%20GMT	http://goblinslayer.jp/?p=563	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index03c9.html	(from http://goblinslayer.jp/news/563/)
00:52:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202019%2007:52:31%20GMT	http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news	(from http://goblinslayer.jp/news/563/)
00:52:32	3125/3125	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:52:32%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F549%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed59a2.json	(from http://goblinslayer.jp/news/549/)
00:52:34	22966/22966	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:52:32%20GMT	http://goblinslayer.jp/?p=549	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexbcc1.html	(from http://goblinslayer.jp/news/549/)
00:52:34	3524/3524	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:52:33%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F549%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedaeb9	(from http://goblinslayer.jp/news/549/)
00:52:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202019%2007:52:35%20GMT	http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news	(from http://goblinslayer.jp/news/549/)
00:52:36	3114/3114	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:52:35%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F540%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed1c3e.json	(from http://goblinslayer.jp/news/540/)
00:52:37	19263/19263	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:52:36%20GMT	http://goblinslayer.jp/?p=540	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/index092b.html	(from http://goblinslayer.jp/news/540/)
00:52:38	3515/3515	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:52:37%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F540%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedde52	(from http://goblinslayer.jp/news/540/)
00:52:39	101057/101057	---M--	200	added ('OK')	image/jpeg	etag:%2218ac1-5899ff32191c7%22	http://goblinslayer.jp/wp-content/uploads/2019/05/spev_goods20.jpg	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/spev_goods20.jpg	(from http://goblinslayer.jp/news/592/)
00:52:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202019%2007:52:39%20GMT	http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.da.delayed	(from http://goblinslayer.jp/news/540/)
00:52:40	2807/2807	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:52:40%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F536%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embed32cc.json	(from http://goblinslayer.jp/news/536/)
00:52:41	14716/14716	---MC-	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202019%2007:52:41%20GMT	http://goblinslayer.jp/?p=536	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/indexd379.html	(from http://goblinslayer.jp/news/536/)
00:52:42	3104/3104	---M--	200	added ('OK')	text/xml	date:Thu,%2008%20Aug%202019%2007:52:42%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F536%2F&format=xml	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embedc1ed	(from http://goblinslayer.jp/news/536/)
00:52:43	0/-1	---M--	301	error ('')			http://goblinslayer.jp/news	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/news.dd.delayed	(from http://goblinslayer.jp/news/536/)
00:52:44	59969/59969	---M--	200	added ('OK')	image/png	etag:%22ea41-588587ecc6cac%22	http://goblinslayer.jp/wp-content/uploads/2019/05/gbslGP2019_0508.png	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-content/uploads/2019/05/gbslGP2019_0508.png	(from http://goblinslayer.jp/news/549/)
00:52:44	2963/2963	---M--	200	added ('OK')	application/json	date:Thu,%2008%20Aug%202019%2007:52:43%20GMT	http://goblinslayer.jp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fgoblinslayer.jp%2Fnews%2F533%2F	C:/Users/Corph/Desktop/Github/web-clone2/sl-when2/goblinslayer.jp/wp-json/oembed/1.0/embede037.json	(from http://goblinslayer.jp/news/533/)
